source_id,amount_text,amount_value,amount_unit,year_mentions,province_mentions,evidence_text,verification_status
paper_2025_yangtze_water_compensation,6 元,6,元,,上海|浙江|安徽,安徽省 （ − 4 . 74 × 10 9 元 ） 、 贵 州省 （ − 8 . 80 × 10 6 元 ） 、 河南省 （ − 3 . 37 × 10 8 元 ） 、 湖 北 省 （ − 6 . 56 × 10 9 元 ） 、 江 苏 省 （ − 2 . 17 × 10 11 元 ） 、 云 南 省 （ − 8 . 00 × 10 7 元 ） 、 浙江省 （ − 1 . 74 × 10 9 元 ） 、 上海市 （ − 3 . 21 × 10 10 元 ） 及 重 庆 市 （ − 1 . 60 × 10 9 元 ） 被 判 定 为生态保护补偿的 “ 主体 ” 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,上海|浙江|安徽,安徽省 （ − 4 . 74 × 10 9 元 ） 、 贵 州省 （ − 8 . 80 × 10 6 元 ） 、 河南省 （ − 3 . 37 × 10 8 元 ） 、 湖 北 省 （ − 6 . 56 × 10 9 元 ） 、 江 苏 省 （ − 2 . 17 × 10 11 元 ） 、 云 南 省 （ − 8 . 00 × 10 7 元 ） 、 浙江省 （ − 1 . 74 × 10 9 元 ） 、 上海市 （ − 3 . 21 × 10 10 元 ） 及 重 庆 市 （ − 1 . 60 × 10 9 元 ） 被 判 定 为生态保护补偿的 “ 主体 ” 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,上海|浙江|安徽,安徽省 （ − 4 . 74 × 10 9 元 ） 、 贵 州省 （ − 8 . 80 × 10 6 元 ） 、 河南省 （ − 3 . 37 × 10 8 元 ） 、 湖 北 省 （ − 6 . 56 × 10 9 元 ） 、 江 苏 省 （ − 2 . 17 × 10 11 元 ） 、 云 南 省 （ − 8 . 00 × 10 7 元 ） 、 浙江省 （ − 1 . 74 × 10 9 元 ） 、 上海市 （ − 3 . 21 × 10 10 元 ） 及 重 庆 市 （ − 1 . 60 × 10 9 元 ） 被 判 定 为生态保护补偿的 “ 主体 ” 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,11 元,11,元,,上海|浙江|安徽,安徽省 （ − 4 . 74 × 10 9 元 ） 、 贵 州省 （ − 8 . 80 × 10 6 元 ） 、 河南省 （ − 3 . 37 × 10 8 元 ） 、 湖 北 省 （ − 6 . 56 × 10 9 元 ） 、 江 苏 省 （ − 2 . 17 × 10 11 元 ） 、 云 南 省 （ − 8 . 00 × 10 7 元 ） 、 浙江省 （ − 1 . 74 × 10 9 元 ） 、 上海市 （ − 3 . 21 × 10 10 元 ） 及 重 庆 市 （ − 1 . 60 × 10 9 元 ） 被 判 定 为生态保护补偿的 “ 主体 ” 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,7 元,7,元,,上海|浙江|安徽,安徽省 （ − 4 . 74 × 10 9 元 ） 、 贵 州省 （ − 8 . 80 × 10 6 元 ） 、 河南省 （ − 3 . 37 × 10 8 元 ） 、 湖 北 省 （ − 6 . 56 × 10 9 元 ） 、 江 苏 省 （ − 2 . 17 × 10 11 元 ） 、 云 南 省 （ − 8 . 00 × 10 7 元 ） 、 浙江省 （ − 1 . 74 × 10 9 元 ） 、 上海市 （ − 3 . 21 × 10 10 元 ） 及 重 庆 市 （ − 1 . 60 × 10 9 元 ） 被 判 定 为生态保护补偿的 “ 主体 ” 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,上海|浙江|安徽,安徽省 （ − 4 . 74 × 10 9 元 ） 、 贵 州省 （ − 8 . 80 × 10 6 元 ） 、 河南省 （ − 3 . 37 × 10 8 元 ） 、 湖 北 省 （ − 6 . 56 × 10 9 元 ） 、 江 苏 省 （ − 2 . 17 × 10 11 元 ） 、 云 南 省 （ − 8 . 00 × 10 7 元 ） 、 浙江省 （ − 1 . 74 × 10 9 元 ） 、 上海市 （ − 3 . 21 × 10 10 元 ） 及 重 庆 市 （ − 1 . 60 × 10 9 元 ） 被 判 定 为生态保护补偿的 “ 主体 ” 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,上海|浙江|安徽,安徽省 （ − 4 . 74 × 10 9 元 ） 、 贵 州省 （ − 8 . 80 × 10 6 元 ） 、 河南省 （ − 3 . 37 × 10 8 元 ） 、 湖 北 省 （ − 6 . 56 × 10 9 元 ） 、 江 苏 省 （ − 2 . 17 × 10 11 元 ） 、 云 南 省 （ − 8 . 00 × 10 7 元 ） 、 浙江省 （ − 1 . 74 × 10 9 元 ） 、 上海市 （ − 3 . 21 × 10 10 元 ） 及 重 庆 市 （ − 1 . 60 × 10 9 元 ） 被 判 定 为生态保护补偿的 “ 主体 ” 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,上海|浙江|安徽,安徽省 （ − 4 . 74 × 10 9 元 ） 、 贵 州省 （ − 8 . 80 × 10 6 元 ） 、 河南省 （ − 3 . 37 × 10 8 元 ） 、 湖 北 省 （ − 6 . 56 × 10 9 元 ） 、 江 苏 省 （ − 2 . 17 × 10 11 元 ） 、 云 南 省 （ − 8 . 00 × 10 7 元 ） 、 浙江省 （ − 1 . 74 × 10 9 元 ） 、 上海市 （ − 3 . 21 × 10 10 元 ） 及 重 庆 市 （ − 1 . 60 × 10 9 元 ） 被 判 定 为生态保护补偿的 “ 主体 ” 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,6 元,6,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,7 元,7,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,6 元,6,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,7 元,7,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,7 元,7,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,湖南,福建省 （ < 1 . 00 × 10 6 元 ） 、 甘肃省 （ 2 . 50 × 10 7 元 ） 、 广东省 （ < 1 . 00 × 10 6 元 ） 、 广西 壮族自治区 （ 5 . 80 × 10 7 元 ） 、 湖南省 （ 7 . 70 × 10 8 元 ） 、 江 西 省 （ 7 . 29 × 10 9 元 ） 、 青 海 省 （ 1 . 10 × 10 10 元 ） 、 陕 西 省 （ 3 . 01 × 10 8 元 ） 、 四 川 省 （ 7 . 50 × 10 7 元 ） 及 西 藏 自 治 区 （ 4 . 55 × 10 9 元 ） 等 地 区 处 于 “ 补 偿 客 体 ” 身 份 ， 水 资 源 超 载 系 数 高 于 流 域 整 体 水 平 ， 表 明 这 些 地 区 水 资 源 供 应 相 对 充 足 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,,其 中 ， 青 海 省 高 达 1 . 10 × 10 10 元 ， 显 示出西部地区充裕的水资源供给且能够将溢出的水 资源为其他水资源 紧张的地区提供支持 。,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,9 元,9,元,,上海|江苏|浙江|安徽|江西|湖北|湖南|重庆|四川|云南|贵州|西藏|青海,流 域 内 经 济 较 为 发 达 的 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 ， 安 徽 省 （ − 3 . 53 × 10 9 元 ） 、 河 南 省 （ − 2 . 62 × 10 10 元 ） 、 湖 北 省 （ − 3 . 14 × 10 10 元 ） 、 江 苏 省 表 4 长江流域研究区范围水资源生态超载系数 Table 4 Ecological overload coefficient of water resources within study area of Yangtze River basin 省 （ 市 、 区 ） 安 徽 福 建 甘 肃 广 东 广 西 贵 州 河 南 湖 北 湖 南 江 苏 江 西 青 海 陕 西 四 川 西 藏 云 南 浙 江 上 海 重 庆 长江流域 水资源生态超载系数 2010 年 0 . 65 0 . 95 0 . 79 0 . 89 0 . 87 0 . 77 0 . 72 0 . 70 0 . 79 − 3 . 14 0 . 92 0 . 92 0 . 87 0 . 82 0 . 97 0 . 68 0 . 64 − 7 . 08 0 . 61 0 . 77 2015 年 0 . 66 0 . 92 0 . 49 0 . 92 0 . 95 0 . 83 − 1 . 99 0 . 51 0 . 79 − 0 . 43 0 . 89 0 . 90 0 . 65 0 . 71 0 . 96 0 . 67 0 . 73 − 1 . 29 0 . 61 0 . 73 2020 年 0 . 82 0 . 85 0 . 96 0 . 91 0 . 94 0 . 88 − 0 . 99 0 . 84 0 . 84 − 0 . 90 0 . 86 0 . 97 0 . 76 0 . 87 0 . 98 0 . 61 0 . 73 − 1 . 59 0 . 86 0 . 82 表 5 长江流域生态保护补偿金额 Table 5 Compensation amount for ecological protection in Yangtze River basin 单位 ： 10 8 元 省 （ 市 、 区 ） 安徽 福建 甘肃 广东 广西 贵州 河南 湖北 湖南 江苏 江西 青海 陕西 四川 西藏 云南 浙江 上海,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,上海|江苏|浙江|安徽|江西|湖北|湖南|重庆|四川|云南|贵州|西藏|青海,流 域 内 经 济 较 为 发 达 的 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 ， 安 徽 省 （ − 3 . 53 × 10 9 元 ） 、 河 南 省 （ − 2 . 62 × 10 10 元 ） 、 湖 北 省 （ − 3 . 14 × 10 10 元 ） 、 江 苏 省 表 4 长江流域研究区范围水资源生态超载系数 Table 4 Ecological overload coefficient of water resources within study area of Yangtze River basin 省 （ 市 、 区 ） 安 徽 福 建 甘 肃 广 东 广 西 贵 州 河 南 湖 北 湖 南 江 苏 江 西 青 海 陕 西 四 川 西 藏 云 南 浙 江 上 海 重 庆 长江流域 水资源生态超载系数 2010 年 0 . 65 0 . 95 0 . 79 0 . 89 0 . 87 0 . 77 0 . 72 0 . 70 0 . 79 − 3 . 14 0 . 92 0 . 92 0 . 87 0 . 82 0 . 97 0 . 68 0 . 64 − 7 . 08 0 . 61 0 . 77 2015 年 0 . 66 0 . 92 0 . 49 0 . 92 0 . 95 0 . 83 − 1 . 99 0 . 51 0 . 79 − 0 . 43 0 . 89 0 . 90 0 . 65 0 . 71 0 . 96 0 . 67 0 . 73 − 1 . 29 0 . 61 0 . 73 2020 年 0 . 82 0 . 85 0 . 96 0 . 91 0 . 94 0 . 88 − 0 . 99 0 . 84 0 . 84 − 0 . 90 0 . 86 0 . 97 0 . 76 0 . 87 0 . 98 0 . 61 0 . 73 − 1 . 59 0 . 86 0 . 82 表 5 长江流域生态保护补偿金额 Table 5 Compensation amount for ecological protection in Yangtze River basin 单位 ： 10 8 元 省 （ 市 、 区 ） 安徽 福建 甘肃 广东 广西 贵州 河南 湖北 湖南 江苏 江西 青海 陕西 四川 西藏 云南 浙江 上海,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,上海|江苏|浙江|安徽|江西|湖北|湖南|重庆|四川|云南|贵州|西藏|青海,流 域 内 经 济 较 为 发 达 的 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 ， 安 徽 省 （ − 3 . 53 × 10 9 元 ） 、 河 南 省 （ − 2 . 62 × 10 10 元 ） 、 湖 北 省 （ − 3 . 14 × 10 10 元 ） 、 江 苏 省 表 4 长江流域研究区范围水资源生态超载系数 Table 4 Ecological overload coefficient of water resources within study area of Yangtze River basin 省 （ 市 、 区 ） 安 徽 福 建 甘 肃 广 东 广 西 贵 州 河 南 湖 北 湖 南 江 苏 江 西 青 海 陕 西 四 川 西 藏 云 南 浙 江 上 海 重 庆 长江流域 水资源生态超载系数 2010 年 0 . 65 0 . 95 0 . 79 0 . 89 0 . 87 0 . 77 0 . 72 0 . 70 0 . 79 − 3 . 14 0 . 92 0 . 92 0 . 87 0 . 82 0 . 97 0 . 68 0 . 64 − 7 . 08 0 . 61 0 . 77 2015 年 0 . 66 0 . 92 0 . 49 0 . 92 0 . 95 0 . 83 − 1 . 99 0 . 51 0 . 79 − 0 . 43 0 . 89 0 . 90 0 . 65 0 . 71 0 . 96 0 . 67 0 . 73 − 1 . 29 0 . 61 0 . 73 2020 年 0 . 82 0 . 85 0 . 96 0 . 91 0 . 94 0 . 88 − 0 . 99 0 . 84 0 . 84 − 0 . 90 0 . 86 0 . 97 0 . 76 0 . 87 0 . 98 0 . 61 0 . 73 − 1 . 59 0 . 86 0 . 82 表 5 长江流域生态保护补偿金额 Table 5 Compensation amount for ecological protection in Yangtze River basin 单位 ： 10 8 元 省 （ 市 、 区 ） 安徽 福建 甘肃 广东 广西 贵州 河南 湖北 湖南 江苏 江西 青海 陕西 四川 西藏 云南 浙江 上海,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,8 元,8,元,,上海|江苏|浙江|安徽|江西|湖北|湖南|重庆|四川|云南|贵州|西藏|青海,流 域 内 经 济 较 为 发 达 的 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 ， 安 徽 省 （ − 3 . 53 × 10 9 元 ） 、 河 南 省 （ − 2 . 62 × 10 10 元 ） 、 湖 北 省 （ − 3 . 14 × 10 10 元 ） 、 江 苏 省 表 4 长江流域研究区范围水资源生态超载系数 Table 4 Ecological overload coefficient of water resources within study area of Yangtze River basin 省 （ 市 、 区 ） 安 徽 福 建 甘 肃 广 东 广 西 贵 州 河 南 湖 北 湖 南 江 苏 江 西 青 海 陕 西 四 川 西 藏 云 南 浙 江 上 海 重 庆 长江流域 水资源生态超载系数 2010 年 0 . 65 0 . 95 0 . 79 0 . 89 0 . 87 0 . 77 0 . 72 0 . 70 0 . 79 − 3 . 14 0 . 92 0 . 92 0 . 87 0 . 82 0 . 97 0 . 68 0 . 64 − 7 . 08 0 . 61 0 . 77 2015 年 0 . 66 0 . 92 0 . 49 0 . 92 0 . 95 0 . 83 − 1 . 99 0 . 51 0 . 79 − 0 . 43 0 . 89 0 . 90 0 . 65 0 . 71 0 . 96 0 . 67 0 . 73 − 1 . 29 0 . 61 0 . 73 2020 年 0 . 82 0 . 85 0 . 96 0 . 91 0 . 94 0 . 88 − 0 . 99 0 . 84 0 . 84 − 0 . 90 0 . 86 0 . 97 0 . 76 0 . 87 0 . 98 0 . 61 0 . 73 − 1 . 59 0 . 86 0 . 82 表 5 长江流域生态保护补偿金额 Table 5 Compensation amount for ecological protection in Yangtze River basin 单位 ： 10 8 元 省 （ 市 、 区 ） 安徽 福建 甘肃 广东 广西 贵州 河南 湖北 湖南 江苏 江西 青海 陕西 四川 西藏 云南 浙江 上海,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,10 元,10,元,,上海|江苏|浙江|安徽|江西|湖北|湖南|重庆|四川|云南|贵州|西藏|青海,流 域 内 经 济 较 为 发 达 的 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 ， 安 徽 省 （ − 3 . 53 × 10 9 元 ） 、 河 南 省 （ − 2 . 62 × 10 10 元 ） 、 湖 北 省 （ − 3 . 14 × 10 10 元 ） 、 江 苏 省 表 4 长江流域研究区范围水资源生态超载系数 Table 4 Ecological overload coefficient of water resources within study area of Yangtze River basin 省 （ 市 、 区 ） 安 徽 福 建 甘 肃 广 东 广 西 贵 州 河 南 湖 北 湖 南 江 苏 江 西 青 海 陕 西 四 川 西 藏 云 南 浙 江 上 海 重 庆 长江流域 水资源生态超载系数 2010 年 0 . 65 0 . 95 0 . 79 0 . 89 0 . 87 0 . 77 0 . 72 0 . 70 0 . 79 − 3 . 14 0 . 92 0 . 92 0 . 87 0 . 82 0 . 97 0 . 68 0 . 64 − 7 . 08 0 . 61 0 . 77 2015 年 0 . 66 0 . 92 0 . 49 0 . 92 0 . 95 0 . 83 − 1 . 99 0 . 51 0 . 79 − 0 . 43 0 . 89 0 . 90 0 . 65 0 . 71 0 . 96 0 . 67 0 . 73 − 1 . 29 0 . 61 0 . 73 2020 年 0 . 82 0 . 85 0 . 96 0 . 91 0 . 94 0 . 88 − 0 . 99 0 . 84 0 . 84 − 0 . 90 0 . 86 0 . 97 0 . 76 0 . 87 0 . 98 0 . 61 0 . 73 − 1 . 59 0 . 86 0 . 82 表 5 长江流域生态保护补偿金额 Table 5 Compensation amount for ecological protection in Yangtze River basin 单位 ： 10 8 元 省 （ 市 、 区 ） 安徽 福建 甘肃 广东 广西 贵州 河南 湖北 湖南 江苏 江西 青海 陕西 四川 西藏 云南 浙江 上海,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,7 元,7,元,,上海|江苏|浙江|安徽|江西|湖北|湖南|重庆|四川|云南|贵州|西藏|青海,流 域 内 经 济 较 为 发 达 的 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 ， 安 徽 省 （ − 3 . 53 × 10 9 元 ） 、 河 南 省 （ − 2 . 62 × 10 10 元 ） 、 湖 北 省 （ − 3 . 14 × 10 10 元 ） 、 江 苏 省 表 4 长江流域研究区范围水资源生态超载系数 Table 4 Ecological overload coefficient of water resources within study area of Yangtze River basin 省 （ 市 、 区 ） 安 徽 福 建 甘 肃 广 东 广 西 贵 州 河 南 湖 北 湖 南 江 苏 江 西 青 海 陕 西 四 川 西 藏 云 南 浙 江 上 海 重 庆 长江流域 水资源生态超载系数 2010 年 0 . 65 0 . 95 0 . 79 0 . 89 0 . 87 0 . 77 0 . 72 0 . 70 0 . 79 − 3 . 14 0 . 92 0 . 92 0 . 87 0 . 82 0 . 97 0 . 68 0 . 64 − 7 . 08 0 . 61 0 . 77 2015 年 0 . 66 0 . 92 0 . 49 0 . 92 0 . 95 0 . 83 − 1 . 99 0 . 51 0 . 79 − 0 . 43 0 . 89 0 . 90 0 . 65 0 . 71 0 . 96 0 . 67 0 . 73 − 1 . 29 0 . 61 0 . 73 2020 年 0 . 82 0 . 85 0 . 96 0 . 91 0 . 94 0 . 88 − 0 . 99 0 . 84 0 . 84 − 0 . 90 0 . 86 0 . 97 0 . 76 0 . 87 0 . 98 0 . 61 0 . 73 − 1 . 59 0 . 86 0 . 82 表 5 长江流域生态保护补偿金额 Table 5 Compensation amount for ecological protection in Yangtze River basin 单位 ： 10 8 元 省 （ 市 、 区 ） 安徽 福建 甘肃 广东 广西 贵州 河南 湖北 湖南 江苏 江西 青海 陕西 四川 西藏 云南 浙江 上海,candidate_requires_manual_review
paper_2025_yangtze_water_compensation,7 元,7,元,,上海|江苏|浙江|安徽|江西|湖北|湖南|重庆|四川|云南|贵州|西藏|青海,流 域 内 经 济 较 为 发 达 的 地 区 仍 处 于 “ 补 偿 主 体 ” 身 份 ， 安 徽 省 （ − 3 . 53 × 10 9 元 ） 、 河 南 省 （ − 2 . 62 × 10 10 元 ） 、 湖 北 省 （ − 3 . 14 × 10 10 元 ） 、 江 苏 省 表 4 长江流域研究区范围水资源生态超载系数 Table 4 Ecological overload coefficient of water resources within study area of Yangtze River basin 省 （ 市 、 区 ） 安 徽 福 建 甘 肃 广 东 广 西 贵 州 河 南 湖 北 湖 南 江 苏 江 西 青 海 陕 西 四 川 西 藏 云 南 浙 江 上 海 重 庆 长江流域 水资源生态超载系数 2010 年 0 . 65 0 . 95 0 . 79 0 . 89 0 . 87 0 . 77 0 . 72 0 . 70 0 . 79 − 3 . 14 0 . 92 0 . 92 0 . 87 0 . 82 0 . 97 0 . 68 0 . 64 − 7 . 08 0 . 61 0 . 77 2015 年 0 . 66 0 . 92 0 . 49 0 . 92 0 . 95 0 . 83 − 1 . 99 0 . 51 0 . 79 − 0 . 43 0 . 89 0 . 90 0 . 65 0 . 71 0 . 96 0 . 67 0 . 73 − 1 . 29 0 . 61 0 . 73 2020 年 0 . 82 0 . 85 0 . 96 0 . 91 0 . 94 0 . 88 − 0 . 99 0 . 84 0 . 84 − 0 . 90 0 . 86 0 . 97 0 . 76 0 . 87 0 . 98 0 . 61 0 . 73 − 1 . 59 0 . 86 0 . 82 表 5 长江流域生态保护补偿金额 Table 5 Compensation amount for ecological protection in Yangtze River basin 单位 ： 10 8 元 省 （ 市 、 区 ） 安徽 福建 甘肃 广东 广西 贵州 河南 湖北 湖南 江苏 江西 青海 陕西 四川 西藏 云南 浙江 上海,candidate_requires_manual_review
