province,year,variable,value,unit,value_status,source_id,source_url,table_locator,extraction_method,evidence_grade,notes
四川,2022,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
四川,2022,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
四川,2022,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
四川,2022,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
四川,2022,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
四川,2022,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
四川,2022,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
四川,2022,cod_discharge_t,,吨,missing_not_zero,,,,,,
四川,2022,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
四川,2022,forest_coverage_pct,,%,missing_not_zero,,,,,,
四川,2022,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
四川,2022,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
四川,2023,population_10k,,万人,missing_not_zero,,,,,,
四川,2023,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
四川,2023,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
四川,2023,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
四川,2023,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
四川,2023,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
四川,2023,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
四川,2023,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
四川,2023,cod_discharge_t,,吨,missing_not_zero,,,,,,
四川,2023,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
四川,2023,forest_coverage_pct,,%,missing_not_zero,,,,,,
四川,2023,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
四川,2023,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
四川,2024,population_10k,,万人,missing_not_zero,,,,,,
四川,2024,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
四川,2024,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
四川,2024,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
四川,2024,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
四川,2024,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
四川,2024,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
四川,2024,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
四川,2024,cod_discharge_t,,吨,missing_not_zero,,,,,,
四川,2024,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
四川,2024,forest_coverage_pct,,%,missing_not_zero,,,,,,
四川,2024,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
四川,2024,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2015,population_10k,,万人,missing_not_zero,,,,,,
贵州,2015,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2015,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2015,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2015,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2015,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2015,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2015,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2015,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2015,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2015,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2015,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2015,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2016,population_10k,,万人,missing_not_zero,,,,,,
贵州,2016,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2016,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2016,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2016,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2016,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2016,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2016,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2016,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2016,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2016,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2016,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2016,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2017,population_10k,,万人,missing_not_zero,,,,,,
贵州,2017,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2017,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2017,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2017,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2017,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2017,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2017,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2017,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2017,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2017,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2017,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2017,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2018,population_10k,,万人,missing_not_zero,,,,,,
贵州,2018,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2018,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2018,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2018,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2018,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2018,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2018,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2018,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2018,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2018,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2018,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2018,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2019,population_10k,,万人,missing_not_zero,,,,,,
贵州,2019,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2019,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2019,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2019,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2019,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2019,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2019,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2019,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2019,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2019,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2019,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2019,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2020,population_10k,,万人,missing_not_zero,,,,,,
贵州,2020,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2020,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2020,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2020,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2020,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2020,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2020,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2020,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2020,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2020,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2020,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2020,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2021,population_10k,,万人,missing_not_zero,,,,,,
贵州,2021,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2021,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2021,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2021,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2021,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2021,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2021,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2021,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2021,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2021,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2021,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2021,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2022,population_10k,,万人,missing_not_zero,,,,,,
贵州,2022,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2022,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2022,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2022,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2022,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2022,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2022,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2022,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2022,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2022,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2022,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2022,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2023,population_10k,,万人,missing_not_zero,,,,,,
贵州,2023,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2023,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2023,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2023,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2023,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2023,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2023,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2023,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2023,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2023,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2023,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2023,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
贵州,2024,population_10k,,万人,missing_not_zero,,,,,,
贵州,2024,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2024,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
贵州,2024,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2024,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2024,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2024,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
贵州,2024,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
贵州,2024,cod_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2024,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
贵州,2024,forest_coverage_pct,,%,missing_not_zero,,,,,,
贵州,2024,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
贵州,2024,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2015,population_10k,,万人,missing_not_zero,,,,,,
云南,2015,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2015,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2015,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2015,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2015,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2015,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2015,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2015,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2015,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2015,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2015,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2015,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2016,population_10k,,万人,missing_not_zero,,,,,,
云南,2016,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2016,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2016,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2016,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2016,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2016,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2016,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2016,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2016,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2016,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2016,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2016,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2017,population_10k,,万人,missing_not_zero,,,,,,
云南,2017,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2017,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2017,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2017,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2017,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2017,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2017,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2017,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2017,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2017,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2017,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2017,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2018,population_10k,,万人,missing_not_zero,,,,,,
云南,2018,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2018,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2018,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2018,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2018,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2018,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2018,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2018,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2018,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2018,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2018,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2018,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2019,population_10k,,万人,missing_not_zero,,,,,,
云南,2019,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2019,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2019,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2019,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2019,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2019,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2019,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2019,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2019,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2019,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2019,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2019,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2020,population_10k,,万人,missing_not_zero,,,,,,
云南,2020,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2020,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2020,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2020,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2020,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2020,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2020,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2020,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2020,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2020,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2020,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2020,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2021,population_10k,,万人,missing_not_zero,,,,,,
云南,2021,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2021,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2021,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2021,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2021,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2021,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2021,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2021,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2021,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2021,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2021,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2021,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2022,population_10k,,万人,missing_not_zero,,,,,,
云南,2022,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2022,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2022,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2022,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2022,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2022,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2022,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2022,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2022,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2022,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2022,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2022,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2023,population_10k,,万人,missing_not_zero,,,,,,
云南,2023,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2023,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2023,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2023,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2023,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2023,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2023,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2023,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2023,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2023,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2023,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2023,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
云南,2024,population_10k,,万人,missing_not_zero,,,,,,
云南,2024,gdp_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2024,secondary_industry_share_pct,,%,missing_not_zero,,,,,,
云南,2024,general_budget_revenue_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2024,water_resources_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2024,water_supply_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2024,water_use_100m_m3,,亿立方米,missing_not_zero,,,,,,
云南,2024,wastewater_discharge_10k_t,,万吨,missing_not_zero,,,,,,
云南,2024,cod_discharge_t,,吨,missing_not_zero,,,,,,
云南,2024,ammonia_nitrogen_discharge_t,,吨,missing_not_zero,,,,,,
云南,2024,forest_coverage_pct,,%,missing_not_zero,,,,,,
云南,2024,environmental_investment_100m_cny,,亿元,missing_not_zero,,,,,,
云南,2024,surface_water_good_section_pct,,%,missing_not_zero,,,,,,
